"country","food_category","consumption","co2_emmission"
"Costa Rica","Soybeans",1.54,2.01150915784876
"Costa Rica","Nuts inc. Peanut Butter",1.38,62.2177712573452
"Bolivia","Pork",8.89,45.8348335137677
"Bolivia","Poultry",34.31,15.3717764952844
"Bolivia","Beef",19.78,614.048896086804
"Bolivia","Lamb & Goat",1.72,85.1300459253421
"Bolivia","Fish",2.18,11.8807730711181
"Bolivia","Eggs",5.18,3.23045410185262
"Bolivia","Milk - inc. cheese",46.04,18.263578911122
"Bolivia","Wheat and Wheat Products",49.99,13.0735985675526
"Bolivia","Rice",26.99,39.3596585386974
"Bolivia","Soybeans",0.01,24.8672658286866
"Bolivia","Nuts inc. Peanut Butter",9.16,6.37524870078787
"Ecuador","Pork",14.44,101.440525893404
"Ecuador","Poultry",21.85,22.589139254282
"Ecuador","Beef",16.61,477.281040572186
"Ecuador","Lamb & Goat",0.44,76.521114645985
"Ecuador","Fish",5.17,6.39347897210561
"Ecuador","Eggs",8.01,120.916568086596
"Ecuador","Milk - inc. cheese",139.6,250.894885625922
"Ecuador","Wheat and Wheat Products",39.19,35.2155706105772
"Ecuador","Rice",45.07,116.754391407357
"Ecuador","Soybeans",0,11.0983383417163
"Ecuador","Nuts inc. Peanut Butter",0.98,16.3315670699341
"Panama","Pork",13.48,95.8849136870083
"Panama","Poultry",30.81,14.202664741741
"Panama","Beef",20.4,599.592519077865
"Panama","Lamb & Goat",0.01,37.9602909199789
"Panama","Fish",11.05,90.7012714101241
"Panama","Eggs",4.53,8.21329085706582
"Panama","Milk - inc. cheese",70.29,136.00370527103
"Panama","Wheat and Wheat Products",38.96,54.2725373863242
"Panama","Rice",66.42,141.428594583451
"Panama","Soybeans",3.53,87.4769626991512
"Panama","Nuts inc. Peanut Butter",1.05,53.6218335241771
"Czech Republic","Pork",41.17,160.812300685516
"Czech Republic","Poultry",19.09,26.5876514577207
"Czech Republic","Beef",8.15,222.991113223571
"Czech Republic","Lamb & Goat",0.34,77.7046425863984
"Czech Republic","Fish",8.25,32.8057366530217
"Czech Republic","Eggs",11.66,0.159120293979004
"Czech Republic","Milk - inc. cheese",195.2,301.088148433913
"Czech Republic","Wheat and Wheat Products",92.67,13.8104308002091
"Czech Republic","Rice",4.79,13.8147461269349
"Czech Republic","Soybeans",0.82,18.0725912849857
"Czech Republic","Nuts inc. Peanut Butter",2.47,1.39308595437703
"Romania","Pork",25.31,65.7860135671927
"Romania","Poultry",15.38,29.1662129513165
"Romania","Beef",4.78,129.642504411692
"Romania","Lamb & Goat",3.41,63.7506338683071
"Romania","Fish",6.07,33.8969661928091
"Romania","Eggs",12.94,45.4208479892619
"Romania","Milk - inc. cheese",238.33,274.313255207254
"Romania","Wheat and Wheat Products",134.87,40.0268532166833
"Romania","Rice",2.59,60.9719255967138
"Romania","Soybeans",0.01,48.0383152637653
"Romania","Nuts inc. Peanut Butter",1.8,21.9530082228775
"Colombia","Pork",6.51,17.6303853205223
"Colombia","Poultry",27.57,47.9096867521177
"Colombia","Beef",16.36,536.241456483973
"Colombia","Lamb & Goat",0.21,63.1560813779419
"Colombia","Fish",6.01,6.83261579584567
"Colombia","Eggs",10.78,28.5710592579657
"Colombia","Milk - inc. cheese",108.47,90.1136899889474
"Colombia","Wheat and Wheat Products",29.79,36.4456065186641
"Colombia","Rice",28.02,159.778653809526
"Colombia","Soybeans",0.89,70.5011126154802
"Colombia","Nuts inc. Peanut Butter",0.42,34.7064192941493
"Maldives","Pork",1.22,57.5496589627808
"Maldives","Poultry",18.47,45.7520479970933
"Maldives","Beef",9.44,242.290824137967
"Maldives","Lamb & Goat",0.7,58.1667206590363
"Maldives","Fish",179.71,302.320167681683
"Maldives","Eggs",10.79,25.2828168876456
"Maldives","Milk - inc. cheese",111.47,150.158482347242
"Maldives","Wheat and Wheat Products",77.77,31.4565560887078
"Maldives","Rice",50.73,55.7812347828544
"Maldives","Soybeans",0.2,37.0060622227678
"Maldives","Nuts inc. Peanut Butter",15.83,8.2214899771703
"Cyprus","Pork",38.38,156.81322186952
"Cyprus","Poultry",24.45,34.080421949059
"Cyprus","Beef",5.79,108.787608329772
"Cyprus","Lamb & Goat",5.05,126.37754682788
"Cyprus","Fish",14.86,18.186178365572
"Cyprus","Eggs",8.98,75.669631232314
"Cyprus","Milk - inc. cheese",113.31,115.012773028926
"Cyprus","Wheat and Wheat Products",83.25,40.0327669498962
"Cyprus","Rice",4.94,75.6084201966984
"Cyprus","Soybeans",0.04,29.2201334907534
"Cyprus","Nuts inc. Peanut Butter",4.6,10.5285440248646
"Serbia","Pork",32.04,136.136677941851
"Serbia","Poultry",10.64,56.3456226623694
"Serbia","Beef",7.05,276.369944776021
"Serbia","Lamb & Goat",3.56,45.8193206308117
"Serbia","Fish",5.59,120.357263116836
"Serbia","Eggs",8.89,66.0996408360988
"Serbia","Milk - inc. cheese",148.53,206.221587657598
"Serbia","Wheat and Wheat Products",105.88,4.96758630869199
"Serbia","Rice",1.22,57.3063277462977
"Serbia","Soybeans",0,7.45070253110787
"Serbia","Nuts inc. Peanut Butter",3.31,21.7048712074003
"United Arab Emirates","Pork",0,135.175605211085
"United Arab Emirates","Poultry",41.04,7.27843704600168
"United Arab Emirates","Beef",5.64,220.189463338898
"United Arab Emirates","Lamb & Goat",9.08,323.904038776055
"United Arab Emirates","Fish",20.41,30.4926997623373
"United Arab Emirates","Eggs",8.23,22.8724381775875
"United Arab Emirates","Milk - inc. cheese",132.66,266.727682889913
"United Arab Emirates","Wheat and Wheat Products",101.29,112.273326352232
"United Arab Emirates","Rice",56.25,64.8186566560544
"United Arab Emirates","Soybeans",0.08,55.6567714031967
"United Arab Emirates","Nuts inc. Peanut Butter",23.03,38.391814684849
"Algeria","Pork",0,81.5725846297185
"Algeria","Poultry",7.42,31.0727801556247
"Algeria","Beef",5.6,196.95316666088
"Algeria","Lamb & Goat",7.69,276.335621359632
"Algeria","Fish",3.74,49.8236436298495
"Algeria","Eggs",8.06,106.681167654443
"Algeria","Milk - inc. cheese",141.53,215.051027588034
"Algeria","Wheat and Wheat Products",185.42,16.4054819404933
"Algeria","Rice",2.97,54.7551117158404
"Algeria","Soybeans",0,89.0710195625055
"Algeria","Nuts inc. Peanut Butter",2.08,32.2318090905193
"Ukraine","Pork",20.56,119.93934567764
"Ukraine","Poultry",24.23,49.406821435533
"Ukraine","Beef",8.96,271.844936165483
"Ukraine","Lamb & Goat",0.41,69.8979048471949
"Ukraine","Fish",15.23,39.6357448229351
"Ukraine","Eggs",18.01,72.3593538631339
"Ukraine","Milk - inc. cheese",145.03,280.450549228337
"Ukraine","Wheat and Wheat Products",105.15,55.6545247863754
"Ukraine","Rice",3,44.2598599860643
"Ukraine","Soybeans",0.02,116.839244299926
"Ukraine","Nuts inc. Peanut Butter",2.68,2.75972325728155
"Pakistan","Pork",0,6.17693939834348
"Pakistan","Poultry",5.01,9.87624155232944
"Pakistan","Beef",8.82,268.278332783661
"Pakistan","Lamb & Goat",2.46,122.389803877469
"Pakistan","Fish",1.87,30.4911953375915
"Pakistan","Eggs",2.95,136.616704277798
"Pakistan","Milk - inc. cheese",183.13,360.235862825048
"Pakistan","Wheat and Wheat Products",113.63,131.084444173481
"Pakistan","Rice",12.25,30.6767424149582
"Pakistan","Soybeans",0,35.6970867569396
"Pakistan","Nuts inc. Peanut Butter",0.83,15.3479455730957
"Swaziland","Pork",2.43,11.7811354149672
"Swaziland","Poultry",6.18,34.2932066051696
"Swaziland","Beef",15.1,470.401672244326
"Swaziland","Lamb & Goat",1.94,93.1187274320032
"Swaziland","Fish",1.26,3.37508705674283
"Swaziland","Eggs",1.5,16.7383504238475
"Swaziland","Milk - inc. cheese",56.6,201.132360846656
"Swaziland","Wheat and Wheat Products",37.15,26.6394334969062
"Swaziland","Rice",21.15,56.3601376965577
"Swaziland","Soybeans",0.55,58.1341356558206
"Swaziland","Nuts inc. Peanut Butter",6.44,29.6458847176955
"Latvia","Pork",34.96,89.8288372181088
"Latvia","Poultry",20.53,12.7088298902363
"Latvia","Beef",5.11,140.258012466084
"Latvia","Lamb & Goat",0.34,49.5292688973476
"Latvia","Fish",21.3,136.476640969002
"Latvia","Eggs",14.03,17.1638984658383
"Latvia","Milk - inc. cheese",174.11,232.761635792323
"Latvia","Wheat and Wheat Products",72.13,7.38362492564378
"Latvia","Rice",2.21,81.9081993173179
"Latvia","Soybeans",0.04,43.6045466516581
"Latvia","Nuts inc. Peanut Butter",3.78,11.1651717967164
"Bosnia and Herzegovina","Pork",9.38,33.6154303773611
"Bosnia and Herzegovina","Poultry",13.17,4.60997610399068
"Bosnia and Herzegovina","Beef",9.12,375.871735617721
"Bosnia and Herzegovina","Lamb & Goat",0.47,10.1309460295782
"Bosnia and Herzegovina","Fish",4.06,22.229296727182
"Bosnia and Herzegovina","Eggs",4.49,25.7033544220828
"Bosnia and Herzegovina","Milk - inc. cheese",174.03,165.968178203996
"Bosnia and Herzegovina","Wheat and Wheat Products",93.56,3.34997075477015
"Bosnia and Herzegovina","Rice",1.88,34.3271052617612
"Bosnia and Herzegovina","Soybeans",1.48,24.9995135045264
"Bosnia and Herzegovina","Nuts inc. Peanut Butter",2,82.4683738610029
"Fiji","Pork",4.31,55.1258408597968
"Fiji","Poultry",20.26,131.324540570402
"Fiji","Beef",8.96,236.89228992682
"Fiji","Lamb & Goat",5.9,183.880727228925
"Fiji","Fish",35.01,114.932376450217
"Fiji","Eggs",6.44,23.9359221854
"Fiji","Milk - inc. cheese",40.2,89.865239689361
"Fiji","Wheat and Wheat Products",84.22,110.519978447763
"Fiji","Rice",45.62,109.269752111063
"Fiji","Soybeans",0.3,45.5661704182297
"Fiji","Nuts inc. Peanut Butter",1.3,47.2135427746535
"South Korea","Pork",32.76,103.431478980302
"South Korea","Poultry",16,13.4008979250498
"South Korea","Beef",14.53,538.919605420763
"South Korea","Lamb & Goat",0.14,24.8266940593449
"South Korea","Fish",33.09,53.2515020331484
"South Korea","Eggs",11.24,29.7471941648965
"South Korea","Milk - inc. cheese",29.05,6.44504725899962
"South Korea","Wheat and Wheat Products",50.84,31.8819331042821
"South Korea","Rice",85.18,9.46192888713946
"South Korea","Soybeans",8.35,14.1170848996318
"South Korea","Nuts inc. Peanut Butter",4.88,37.1633881169051
"Poland","Pork",46.19,159.285231043984
"Poland","Poultry",27.41,106.146098536022
"Poland","Beef",2.32,67.1677854616856
"Poland","Lamb & Goat",0.02,44.5730376606243
"Poland","Fish",10.49,4.19000794834542
"Poland","Eggs",7.53,95.1074425693376
"Poland","Milk - inc. cheese",205.39,315.216401412066
"Poland","Wheat and Wheat Products",108.83,48.2998414852116
"Poland","Rice",0.95,85.1375034430993
"Poland","Soybeans",0.06,24.8409718633235
"Poland","Nuts inc. Peanut Butter",2.23,29.3101141153744
"Saudi Arabia","Pork",0,19.1327849755629
"Saudi Arabia","Poultry",49.05,169.482032705379
"Saudi Arabia","Beef",6.45,238.32564566899
"Saudi Arabia","Lamb & Goat",6.54,172.008693396164
"Saudi Arabia","Fish",11.99,111.877184940391
"Saudi Arabia","Eggs",5.37,82.8015834767387
"Saudi Arabia","Milk - inc. cheese",83.65,100.342088072304
"Saudi Arabia","Wheat and Wheat Products",89.47,29.0910846870475
"Saudi Arabia","Rice",36.02,26.5603380309949
"Saudi Arabia","Soybeans",0.05,3.76502289559433
"Saudi Arabia","Nuts inc. Peanut Butter",3.23,9.82203107519648
"Botswana","Pork",0.74,52.6914774624549
"Botswana","Poultry",5.33,53.905669635058
"Botswana","Beef",7.85,186.234061727302
"Botswana","Lamb & Goat",3.76,25.0700430808233
"Botswana","Fish",3.98,42.8681849740785
"Botswana","Eggs",1.95,44.1438462479149
"Botswana","Milk - inc. cheese",117.74,93.9893221972752
"Botswana","Wheat and Wheat Products",38.2,48.2593277330814
"Botswana","Rice",7.06,116.743198833008
"Botswana","Soybeans",1.16,51.6973264350849
"Botswana","Nuts inc. Peanut Butter",1.08,32.1979991383482
"Macedonia","Pork",10.35,79.4167954339658
"Macedonia","Poultry",18.77,105.459931575662
"Macedonia","Beef",7.69,223.077230098454
"Macedonia","Lamb & Goat",0.94,18.8787153539243
"Macedonia","Fish",5.47,87.5461018064786
"Macedonia","Eggs",6.38,105.193216252481
"Macedonia","Milk - inc. cheese",157.93,199.957072291904
"Macedonia","Wheat and Wheat Products",104.8,82.1889938079611
"Macedonia","Rice",2.81,94.2008675165482
"Macedonia","Soybeans",0.46,89.4379304007224
"Macedonia","Nuts inc. Peanut Butter",5.87,37.8523156539259
"Hungary","Pork",34.93,202.524100208354
"Hungary","Poultry",23.78,48.6620666776221
"Hungary","Beef",4.96,190.275196628166
"Hungary","Lamb & Goat",0.11,50.7706685282658
"Hungary","Fish",4.93,106.485140377396
"Hungary","Eggs",12.45,7.96871699586558
"Hungary","Milk - inc. cheese",159.05,257.588982920492
"Hungary","Wheat and Wheat Products",109.98,5.42478049849455
"Hungary","Rice",2.15,32.9526961534965
"Hungary","Soybeans",0.01,1.22233746801827
"Hungary","Nuts inc. Peanut Butter",0.64,7.08038873986921
"Trinidad and Tobago","Pork",8.92,129.979737571043
"Trinidad and Tobago","Poultry",58.27,7.88647924931551
"Trinidad and Tobago","Beef",6.13,157.599355668716
"Trinidad and Tobago","Lamb & Goat",2.79,4.40450737416094
"Trinidad and Tobago","Fish",20.54,65.6915773312432
"Trinidad and Tobago","Eggs",4.2,41.1303999349533
"Trinidad and Tobago","Milk - inc. cheese",103.8,200.832728751132
"Trinidad and Tobago","Wheat and Wheat Products",90.17,44.0560535544459
"Trinidad and Tobago","Rice",16.38,100.484545124629
"Trinidad and Tobago","Soybeans",0.04,33.8015263962943
"Trinidad and Tobago","Nuts inc. Peanut Butter",3.78,0.562654686585912
"Tunisia","Pork",0,40.1938758584082
"Tunisia","Poultry",18.5,74.8268130810443
"Tunisia","Beef",5.53,110.967385914402
"Tunisia","Lamb & Goat",5.34,258.982432837552
"Tunisia","Fish",12.63,12.313941886089
"Tunisia","Eggs",7.67,33.3349326405434
"Tunisia","Milk - inc. cheese",114.47,129.650018449752
"Tunisia","Wheat and Wheat Products",197.5,48.0900910678088
"Tunisia","Rice",1.07,59.6908575245576
"Tunisia","Soybeans",1.88,11.5777067687705
"Tunisia","Nuts inc. Peanut Butter",6.34,104.132319263609
"Egypt","Pork",0.02,34.1508453724678
"Egypt","Poultry",14.43,92.627223577369
"Egypt","Beef",12.88,445.344001690522
"Egypt","Lamb & Goat",1.58,123.374304602531
"Egypt","Fish",21.46,56.8815491492323
"Egypt","Eggs",4.59,40.3096992493231
"Egypt","Milk - inc. cheese",59.46,117.48837600973
"Egypt","Wheat and Wheat Products",146.83,40.6948539006105
"Egypt","Rice",39.77,44.1683108046466
"Egypt","Soybeans",0.64,29.8385598083466
"Egypt","Nuts inc. Peanut Butter",1.82,4.27800735974868
"Mauritius","Pork",4.08,29.5489081834801
"Mauritius","Poultry",38.51,100.764353536978
"Mauritius","Beef",5.99,208.142657298618
"Mauritius","Lamb & Goat",4.08,194.847936501292
"Mauritius","Fish",19.66,50.1792047588477
"Mauritius","Eggs",6.32,66.2313678240912
"Mauritius","Milk - inc. cheese",117.27,93.8937504263394
"Mauritius","Wheat and Wheat Products",114.02,26.8859063534697
"Mauritius","Rice",45.56,36.1475939315864
"Mauritius","Soybeans",0.3,50.811688011086
"Mauritius","Nuts inc. Peanut Butter",2.33,16.1256015365174
"Bulgaria","Pork",26.26,72.5841145097065
"Bulgaria","Poultry",20.68,19.5471799322527
"Bulgaria","Beef",3.84,167.986682271883
"Bulgaria","Lamb & Goat",1.63,42.3903487171299
"Bulgaria","Fish",6.24,10.0060310307275
"Bulgaria","Eggs",8.36,17.9508163065602
"Bulgaria","Milk - inc. cheese",155.71,265.787501547553
"Bulgaria","Wheat and Wheat Products",121.17,83.8330381278324
"Bulgaria","Rice",2.24,30.8574991610747
"Bulgaria","Soybeans",0.04,21.6168141783498
"Bulgaria","Nuts inc. Peanut Butter",2.26,39.9399005229744
"Morocco","Pork",0.01,41.067404137971
"Morocco","Poultry",20.77,64.2576841637482
"Morocco","Beef",8.04,207.250746407273
"Morocco","Lamb & Goat",4.36,247.490655976587
"Morocco","Fish",17.44,102.097414160549
"Morocco","Eggs",6.68,58.4560967157322
"Morocco","Milk - inc. cheese",54.68,125.713306518833
"Morocco","Wheat and Wheat Products",179.7,9.80163111069935
"Morocco","Rice",1.1,67.1335216126007
"Morocco","Soybeans",0,12.3162910018124
"Morocco","Nuts inc. Peanut Butter",3.23,99.6919256900132
"Slovakia","Pork",31.78,159.510287453934
"Slovakia","Poultry",15.13,33.8626119600658
"Slovakia","Beef",5.19,115.77099617583
"Slovakia","Lamb & Goat",0.16,23.2605792942856
"Slovakia","Fish",8.39,48.2467468946239
"Slovakia","Eggs",16.05,156.31306003333
"Slovakia","Milk - inc. cheese",143.14,185.84771261867
"Slovakia","Wheat and Wheat Products",123.62,24.6874423168183
"Slovakia","Rice",2.88,87.8869079128358
"Slovakia","Soybeans",0.02,98.2071193375689
"Slovakia","Nuts inc. Peanut Butter",3.7,4.56812216736263
"Niger","Pork",0.09,20.9572136212536
"Niger","Poultry",1.08,20.071790174596
"Niger","Beef",8.97,182.398941339852
"Niger","Lamb & Goat",4.17,202.018583786526
"Niger","Fish",2.7,16.742064283304
"Niger","Eggs",0.3,14.5786638808807
"Niger","Milk - inc. cheese",58.92,93.9149739009146
"Niger","Wheat and Wheat Products",4.79,6.65914610326522
"Niger","Rice",13.17,47.7917381987718
"Niger","Soybeans",0,83.1712206131242
"Niger","Nuts inc. Peanut Butter",6.95,82.2644907910523
"Kenya","Pork",0.29,70.1486239574396
"Kenya","Poultry",0.47,0.921686479892513
"Kenya","Beef",9.54,281.050875521965
"Kenya","Lamb & Goat",1.86,135.917091264331
"Kenya","Fish",4.27,55.1249403031301
"Kenya","Eggs",1.84,33.8555256978978
"Kenya","Milk - inc. cheese",94.86,86.7613181677061
"Kenya","Wheat and Wheat Products",34.65,8.6309135956548
"Kenya","Rice",12.94,20.3872345808446
"Kenya","Soybeans",0.2,0.420498802359383
"Kenya","Nuts inc. Peanut Butter",1.64,12.80660702655
"Jordan","Pork",0.02,24.1695027028881
"Jordan","Poultry",33.39,54.0558357577622
"Jordan","Beef",5.61,247.344608533643
"Jordan","Lamb & Goat",5.68,257.918718091702
"Jordan","Fish",5.13,68.8787530940972
"Jordan","Eggs",3.92,5.01409225724963
"Jordan","Milk - inc. cheese",77.68,59.7550465638854
"Jordan","Wheat and Wheat Products",136.74,0.199378458730784
"Jordan","Rice",19.67,98.4187557113163
"Jordan","Soybeans",0.02,12.5660482243587
"Jordan","Nuts inc. Peanut Butter",3.56,36.7348309720529
"Japan","Pork",20.62,47.9330276831302
"Japan","Poultry",19.42,10.2112839015243
"Japan","Beef",9.15,333.085218537421
"Japan","Lamb & Goat",0.14,57.4750800346208
"Japan","Fish",31.1,14.5183918565168
"Japan","Eggs",19.15,28.0756194140946
"Japan","Milk - inc. cheese",72.06,150.813138000383
"Japan","Wheat and Wheat Products",45.04,28.0289707832266
"Japan","Rice",59.85,158.265848750146
"Japan","Soybeans",7.34,74.2333834453703
"Japan","Nuts inc. Peanut Butter",2.59,38.9001768626345
"Georgia","Pork",8.93,21.8184951315862
"Georgia","Poultry",12.28,93.1934877787199
"Georgia","Beef",6.04,185.801664952751
"Georgia","Lamb & Goat",0.63,92.6684126672233
"Georgia","Fish",10.42,106.189955450184
"Georgia","Eggs",6.12,81.1630605800583
"Georgia","Milk - inc. cheese",149.26,177.955108265704
"Georgia","Wheat and Wheat Products",163.43,12.707782089378
"Georgia","Rice",2.64,23.6330032164313
"Georgia","Soybeans",0,45.0044528300107
"Georgia","Nuts inc. Peanut Butter",2.47,44.9606760077174
"Grenada","Pork",11.52,12.3052284177219
"Grenada","Poultry",43.51,80.087580860428
"Grenada","Beef",3.46,70.9376144509959
"Grenada","Lamb & Goat",1.25,26.6945794281632
"Grenada","Fish",27.95,8.79194966187007
"Grenada","Eggs",10.34,77.7022890340333
"Grenada","Milk - inc. cheese",86.88,127.815141788453
"Grenada","Wheat and Wheat Products",59.59,22.3141847078075
"Grenada","Rice",9.56,17.4146405221701
"Grenada","Soybeans",0.01,83.4199664006897
"Grenada","Nuts inc. Peanut Butter",0.18,30.3767018422078
"El Salvador","Pork",3.23,26.4195629747859
"El Salvador","Poultry",19.84,23.4146679944208
"El Salvador","Beef",5.95,210.682251883608
"El Salvador","Lamb & Goat",0.02,20.2763113328507
"El Salvador","Fish",6.25,45.108097636468
"El Salvador","Eggs",9.51,49.9724989935299
"El Salvador","Milk - inc. cheese",124.34,201.22621298774
"El Salvador","Wheat and Wheat Products",28.19,6.21581638894241
"El Salvador","Rice",10.53,43.9942103068531
"El Salvador","Soybeans",0.8,17.1569511454313
"El Salvador","Nuts inc. Peanut Butter",1.1,41.6940093215749
"Cuba","Pork",19.82,75.2351661370847
"Cuba","Poultry",20.15,28.6383826756302
"Cuba","Beef",6.39,192.053567766564
"Cuba","Lamb & Goat",1.24,19.6754729799382
"Cuba","Fish",4.76,95.5069143610872
"Cuba","Eggs",9.82,54.059567663091
"Cuba","Milk - inc. cheese",99.94,59.2873579367421
"Cuba","Wheat and Wheat Products",54.62,72.6823859618193
"Cuba","Rice",67.7,64.7917121269322
"Cuba","Soybeans",6.34,19.3667929699897
"Cuba","Nuts inc. Peanut Butter",0.23,66.5970785424716
"China","Pork",38.43,138.79912584335
"China","Poultry",13.2,50.3570187498224
"China","Beef",5.12,161.196514962492
"China","Lamb & Goat",3.13,100.263205758709
"China","Fish",21.01,14.3234931758767
"China","Eggs",18.76,30.1183313564343
"China","Milk - inc. cheese",32.66,26.077276488049
"China","Wheat and Wheat Products",63.36,43.4030466350478
"China","Rice",78.18,59.442614993574
"China","Soybeans",3.66,13.7366116081693
"China","Nuts inc. Peanut Butter",6.39,49.5559806640072
"Honduras","Pork",6.48,51.2720334048096
"Honduras","Poultry",20.29,39.6638417078759
"Honduras","Beef",7.19,170.019663538956
"Honduras","Lamb & Goat",0.04,69.52485704304
"Honduras","Fish",2.7,44.2802853670535
"Honduras","Eggs",5.19,30.117693333924
"Honduras","Milk - inc. cheese",91.33,55.0397652476136
"Honduras","Wheat and Wheat Products",37.36,38.4234041346305
"Honduras","Rice",14.42,105.987908565379
"Honduras","Soybeans",0.01,17.5653273890714
"Honduras","Nuts inc. Peanut Butter",0.75,3.04193588534176
"Taiwan. ROC","Pork",39.37,182.810138247919
"Taiwan. ROC","Poultry",32.13,3.91385197971439
"Taiwan. ROC","Beef",5.21,161.191427186403
"Taiwan. ROC","Lamb & Goat",0.92,52.4322471661915
"Taiwan. ROC","Fish",18.29,20.1518800561256
"Taiwan. ROC","Eggs",13.08,31.2030759463364
"Taiwan. ROC","Milk - inc. cheese",41.72,39.4527122596342
"Taiwan. ROC","Wheat and Wheat Products",50.92,64.2391845255077
"Taiwan. ROC","Rice",45.85,46.7113549091209
"Taiwan. ROC","Soybeans",16.95,26.6346981665375
"Taiwan. ROC","Nuts inc. Peanut Butter",9.06,68.62927095987
"Angola","Pork",8.89,32.5411723521681
"Angola","Poultry",17.33,19.5137604424659
"Angola","Beef",8.42,247.173048675033
"Angola","Lamb & Goat",1.08,35.6778260141853
"Angola","Fish",15.24,14.5674061773163
"Angola","Eggs",1.11,49.9831973774433
"Angola","Milk - inc. cheese",12.3,47.5004101830058
"Angola","Wheat and Wheat Products",40.72,46.896766582458
"Angola","Rice",8.12,26.1947158514675
"Angola","Soybeans",0.52,30.9072549265279
"Angola","Nuts inc. Peanut Butter",2.26,1.68142946780218
"Jamaica","Pork",3.99,74.8145578733553
"Jamaica","Poultry",52.51,53.4704330359123
"Jamaica","Beef",3.97,183.921667622097
"Jamaica","Lamb & Goat",1.26,60.1582824426574
"Jamaica","Fish",21.95,9.15289350582492
"Jamaica","Eggs",2.27,7.42184163898298
"Jamaica","Milk - inc. cheese",91.13,105.342462389836
"Jamaica","Wheat and Wheat Products",70.67,18.7007662536285
"Jamaica","Rice",23.45,23.1818432218199
"Jamaica","Soybeans",0,21.8713781011569
"Jamaica","Nuts inc. Peanut Butter",1.82,37.4753226158768
"Namibia","Pork",4.21,104.34462967183
"Namibia","Poultry",12.19,28.8891681348378
"Namibia","Beef",3.75,90.1830633514661
"Namibia","Lamb & Goat",2.27,116.412756909716
"Namibia","Fish",10.7,63.4576712226898
"Namibia","Eggs",1.63,9.89317839829128
"Namibia","Milk - inc. cheese",73.05,174.789900823988
"Namibia","Wheat and Wheat Products",36.26,7.36598304647821
"Namibia","Rice",6.31,35.4006040345562
"Namibia","Soybeans",0.07,59.2697774233578
"Namibia","Nuts inc. Peanut Butter",0.71,35.3294070018381
"Belize","Pork",16.8,87.4184507164459
"Belize","Poultry",28.31,16.369694689092
"Belize","Beef",4.86,94.1160290389835
"Belize","Lamb & Goat",0.14,10.1392623191465
"Belize","Fish",7.57,124.988289861764
"Belize","Eggs",4.85,2.26610962137607
"Belize","Milk - inc. cheese",80.3,188.660429057386
"Belize","Wheat and Wheat Products",54.06,86.3022464960196
"Belize","Rice",28.42,24.3528977760475
"Belize","Soybeans",1.88,21.1011843036951
"Belize","Nuts inc. Peanut Butter",5.58,47.2222623060673
"Malaysia","Pork",7.76,130.899527461545
"Malaysia","Poultry",41.01,61.3697721082843
"Malaysia","Beef",6.52,289.304887801417
"Malaysia","Lamb & Goat",0.94,128.883270635423
"Malaysia","Fish",49.43,29.7532215738925
"Malaysia","Eggs",16.57,14.5100066638777
"Malaysia","Milk - inc. cheese",25.28,29.7348259922278
"Malaysia","Wheat and Wheat Products",51.04,48.9348913264469
"Malaysia","Rice",81.25,187.532130264002
"Malaysia","Soybeans",0.04,7.61653814922102
"Malaysia","Nuts inc. Peanut Butter",2.9,36.3209471881778
"Zimbabwe","Pork",2.65,51.1037316845544
"Zimbabwe","Poultry",4.97,41.4659800034612
"Zimbabwe","Beef",7.37,167.856828984726
"Zimbabwe","Lamb & Goat",0.96,81.4269480726005
"Zimbabwe","Fish",2.8,24.7408588040794
"Zimbabwe","Eggs",1.75,108.44360825459
"Zimbabwe","Milk - inc. cheese",31.9,194.351999638538
"Zimbabwe","Wheat and Wheat Products",31.31,41.4520010448817
"Zimbabwe","Rice",10.09,3.21707558973652
"Zimbabwe","Soybeans",0.54,51.5347713408858
"Zimbabwe","Nuts inc. Peanut Butter",2.22,29.9372897942335
"Guatemala","Pork",4.85,80.1841584108816
"Guatemala","Poultry",16.45,14.3630457040169
"Guatemala","Beef",5.6,122.106952201184
"Guatemala","Lamb & Goat",0.23,31.2672646422667
"Guatemala","Fish",1.08,72.7357372413246
"Guatemala","Eggs",14.61,78.5105496821981
"Guatemala","Milk - inc. cheese",46.6,44.776721985908
"Guatemala","Wheat and Wheat Products",35.9,43.6163362075493
"Guatemala","Rice",5.66,24.3566392725131
"Guatemala","Soybeans",0.32,6.76564049082001
"Guatemala","Nuts inc. Peanut Butter",2,4.18720020521444
"Uganda","Pork",3.37,55.7958365606942
"Uganda","Poultry",1.51,32.7400549082655
"Uganda","Beef",5.15,117.469028470412
"Uganda","Lamb & Goat",1.25,23.044248337338
"Uganda","Fish",12.5,96.4569609147871
"Uganda","Eggs",0.97,21.4919737686603
"Uganda","Milk - inc. cheese",37.27,85.718965954387
"Uganda","Wheat and Wheat Products",10.14,39.2015166065368
"Uganda","Rice",4.64,25.8261563026999
"Uganda","Soybeans",0.01,1.53234629584308
"Uganda","Nuts inc. Peanut Butter",3.77,14.5933722629123
"Nepal","Pork",0.67,35.6248695030239
"Nepal","Poultry",1.56,48.414197986186
"Nepal","Beef",7.89,131.581294294617
"Nepal","Lamb & Goat",2.1,62.780808205033
"Nepal","Fish",2.17,8.46934435436988
"Nepal","Eggs",1.42,102.197400979325
